latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
54.24067,113.10631,321.12,1.92,1.35,2025-04-23,0654,A,0,6.1NRT,277.89,52.75,D
53.25587,102.81638,304,1.02,1.01,2025-04-23,0654,A,58,6.1NRT,291.4,4.91,D
53.25355,102.80184,310.14,1.02,1.01,2025-04-23,0654,A,70,6.1NRT,291.17,8.85,D
53.27482,102.76105,304.3,1.02,1.01,2025-04-23,0654,A,59,6.1NRT,288.93,5.43,D
53.27249,102.74652,300.79,1.02,1.01,2025-04-23,0654,A,28,6.1NRT,288.26,3.56,D
53.28114,102.74261,305.82,1.02,1.01,2025-04-23,0654,A,60,6.1NRT,287.51,6.64,D
53.43007,103.15272,307.74,1.01,1,2025-04-23,0654,A,58,6.1NRT,291.82,6.99,D
53.67001,102.29747,313.36,1.03,1.01,2025-04-23,0657,A,74,6.1NRT,292.85,10.58,D
55.84984,95.37675,303.77,1.47,1.2,2025-04-23,0657,A,38,6.1NRT,278.2,7.9,D
56.72805,95.44176,301.13,1.38,1.16,2025-04-23,0657,A,45,6.1NRT,283.2,8.51,D
56.72364,95.42096,322,1.38,1.16,2025-04-23,0657,A,81,6.1NRT,286.4,34.13,D
61.34706,112.77631,328.84,2.25,1.45,2025-04-23,0657,A,0,6.1NRT,277.74,104.84,D
-35.63758,137.39375,306.37,2.9,1.62,2025-04-23,0629,A,62,6.1NRT,293.04,26.72,D
-34.21901,137.81905,304.85,3.37,1.73,2025-04-23,0631,A,44,6.1NRT,293.12,21.11,D
-34.28939,135.95532,303.92,2.55,1.54,2025-04-23,0631,A,28,6.1NRT,293.6,13.44,D
-33.84679,116.83491,302.33,3.32,1.72,2025-04-23,0631,A,39,6.1NRT,284.23,21.38,D
6.68693,31.80729,326.11,1.29,1.13,2025-04-23,0735,T,78,6.1NRT,294.34,18.66,D
6.45165,31.80664,385.31,1.3,1.13,2025-04-23,0735,T,100,6.1NRT,297.7,243.58,D
6.4499,31.81805,396.03,1.31,1.13,2025-04-23,0735,T,100,6.1NRT,299.7,323.34,D
6.4499,31.8123,402.77,1.31,1.13,2025-04-23,0735,T,100,6.1NRT,301.58,381.77,D
6.44822,31.82375,337.5,1.31,1.13,2025-04-23,0735,T,87,6.1NRT,296.55,39.55,D
6.43996,31.81083,324.39,1.31,1.13,2025-04-23,0735,T,75,6.1NRT,295.19,15.86,D
5.91485,31.96418,334.72,1.36,1.15,2025-04-23,0735,T,84,6.1NRT,299.96,32.44,D
5.91306,31.97608,328.43,1.36,1.16,2025-04-23,0735,T,78,6.1NRT,299.57,19.31,D
5.90472,31.96269,327.85,1.36,1.15,2025-04-23,0735,T,77,6.1NRT,300.49,17.92,D
5.90292,31.97458,330.14,1.36,1.16,2025-04-23,0735,T,80,6.1NRT,299.25,22.53,D
4.41241,28.7616,319.23,1.01,1,2025-04-23,0735,T,73,6.1NRT,277.46,15.43,D
4.41113,28.77044,323.04,1.01,1.01,2025-04-23,0735,T,81,6.1NRT,277.68,19.19,D
39.11586,40.05767,301.71,1.23,1.1,2025-04-23,0726,T,10,6.1NRT,279.67,4.66,D
38.1116,40.0575,313.38,1.27,1.12,2025-04-23,0726,T,63,6.1NRT,299.28,8.2,D
38.07196,40.04073,311.89,1.27,1.12,2025-04-23,0726,T,35,6.1NRT,299.32,6.97,D
38.33899,38.17822,315.13,1.07,1.03,2025-04-23,0726,T,50,6.1NRT,299.83,6.09,D
38.33708,38.18999,314.19,1.07,1.03,2025-04-23,0726,T,46,6.1NRT,299.77,5.11,D
37.96442,40.12096,313.22,1.29,1.13,2025-04-23,0726,T,53,6.1NRT,300.45,7.33,D
38.34381,37.43552,321.07,1.03,1.01,2025-04-23,0726,T,74,6.1NRT,303.28,12.02,D
37.88394,40.04816,309.94,1.28,1.12,2025-04-23,0726,T,31,6.1NRT,298.21,4.88,D
37.77679,38.31852,314.6,1.09,1.04,2025-04-23,0726,T,59,6.1NRT,301.54,7.13,D
36.19156,44.15628,315.69,2.46,1.51,2025-04-23,0726,T,57,6.1NRT,298.74,19,D
37.15818,37.30227,317.99,1.04,1.02,2025-04-23,0726,T,42,6.1NRT,302.85,7.19,D
35.68783,43.87658,329.95,2.43,1.5,2025-04-23,0726,T,80,6.1NRT,303.43,71.27,D
34.89701,43.8143,330.05,2.52,1.53,2025-04-23,0726,T,78,6.1NRT,308.72,57.04,D
22.34784,28.84476,333.89,1.26,1.12,2025-04-23,0731,T,72,6.1NRT,314.11,26.45,D
15.94542,40.04007,313.1,3.73,1.81,2025-04-23,0731,T,57,6.1NRT,301.7,48.47,D
14.74843,35.05242,331.28,1.62,1.25,2025-04-23,0731,T,62,6.1NRT,315.31,16.53,D
14.74604,35.06689,335.34,1.62,1.25,2025-04-23,0731,T,74,6.1NRT,315.42,28.68,D
14.35221,36.45716,332.13,2.11,1.41,2025-04-23,0731,T,73,6.1NRT,313.97,22.82,D
14.33993,36.45491,331.78,2.11,1.41,2025-04-23,0731,T,72,6.1NRT,312.97,21.07,D
14.18534,35.94673,339.65,1.94,1.36,2025-04-23,0731,T,64,6.1NRT,308.11,69.07,D
14.34662,32.59736,334.93,1.15,1.07,2025-04-23,0731,T,71,6.1NRT,311.84,20.03,D
14.30501,32.4337,345.27,1.13,1.06,2025-04-23,0731,T,87,6.1NRT,313.98,34.81,D
13.70832,35.74446,328.96,1.91,1.35,2025-04-23,0731,T,65,6.1NRT,307.69,24.85,D
13.69942,35.72543,342.38,1.9,1.35,2025-04-23,0731,T,87,6.1NRT,308.54,75.63,D
13.69656,35.74237,350.81,1.91,1.35,2025-04-23,0731,T,94,6.1NRT,308.25,119.06,D
13.69024,35.73485,334.52,1.91,1.35,2025-04-23,0731,T,77,6.1NRT,307.95,44.62,D
13.61774,35.95394,326.54,1.99,1.38,2025-04-23,0731,T,59,6.1NRT,307.21,21.68,D
13.55233,35.50052,332.48,1.84,1.33,2025-04-23,0731,T,73,6.1NRT,308.6,34.07,D
13.64967,33.19888,332.66,1.26,1.12,2025-04-23,0733,T,65,6.1NRT,315.72,10.56,D
13.15101,34.64252,330.56,1.61,1.25,2025-04-23,0733,T,65,6.1NRT,307.02,22.26,D
13.14009,34.64069,331.51,1.61,1.25,2025-04-23,0733,T,68,6.1NRT,307.32,25.3,D
13.07766,34.32283,348.73,1.53,1.22,2025-04-23,0733,T,91,6.1NRT,310.04,72.17,D
13.08457,34.3181,334.93,1.53,1.22,2025-04-23,0733,T,75,6.1NRT,309.76,27.12,D
13.08244,34.33174,329.62,1.54,1.22,2025-04-23,0733,T,62,6.1NRT,309.39,13.74,D
13.07391,34.31633,332.17,1.53,1.22,2025-04-23,0733,T,70,6.1NRT,309.5,20.39,D
12.71549,34.68791,328.15,1.65,1.26,2025-04-23,0733,T,66,6.1NRT,305.88,16.51,D
12.42543,34.48767,328.58,1.62,1.25,2025-04-23,0733,T,70,6.1NRT,307.14,14.17,D
12.8761,31.1895,332.83,1.04,1.02,2025-04-23,0733,T,62,6.1NRT,314.4,9.37,D
12.08962,34.11469,335.42,1.54,1.22,2025-04-23,0733,T,81,6.1NRT,306.59,34.66,D
12.07892,34.11293,360.57,1.54,1.22,2025-04-23,0733,T,100,6.1NRT,306.89,131.33,D
12.07678,34.1266,327.18,1.54,1.22,2025-04-23,0733,T,67,6.1NRT,306.27,12.65,D
12.24761,31.56034,356.15,1.09,1.04,2025-04-23,0733,T,97,6.1NRT,315.8,55.85,D
12.41258,29.93871,331.1,1,1,2025-04-23,0733,T,61,6.1NRT,311.29,8.38,D
12.21701,30.83264,331.01,1.03,1.01,2025-04-23,0733,T,60,6.1NRT,311.78,7.2,D
12.26735,30.05678,333.94,1,1,2025-04-23,0733,T,70,6.1NRT,311.74,12.65,D
11.32417,36.03809,320.26,2.23,1.45,2025-04-23,0733,T,46,6.1NRT,301.66,22.96,D
11.32357,36.03247,320.22,2.23,1.45,2025-04-23,0733,T,43,6.1NRT,301.32,23.42,D
12.20577,30.21514,333.26,1,1,2025-04-23,0733,T,70,6.1NRT,310.77,13.45,D
11.99653,31.01325,327.7,1.04,1.02,2025-04-23,0733,T,45,6.1NRT,308.41,8.98,D
11.9927,30.40973,337.15,1.01,1.01,2025-04-23,0733,T,79,6.1NRT,311.39,17.54,D
11.99139,30.41874,343.28,1.01,1.01,2025-04-23,0733,T,86,6.1NRT,311.5,27.55,D
12.03735,29.52507,331.33,1,1,2025-04-23,0733,T,60,6.1NRT,310.89,10,D
60.48719,46.27876,309.76,1,1,2025-04-23,0720,T,69,6.1NRT,279.06,12.75,D
11.92997,28.98404,333.17,1.02,1.01,2025-04-23,0733,T,72,6.1NRT,309.89,13.05,D
55.01107,46.27143,316.38,1.12,1.06,2025-04-23,0722,T,73,6.1NRT,297.39,11.91,D
11.92868,28.9931,337.08,1.02,1.01,2025-04-23,0733,T,79,6.1NRT,310.44,18.85,D
54.74925,45.8633,312.45,1.11,1.05,2025-04-23,0722,T,49,6.1NRT,296.26,6.85,D
11.08705,30.73046,327.29,1.04,1.02,2025-04-23,0733,T,51,6.1NRT,307.73,6.92,D
54.74641,45.87943,311.37,1.11,1.05,2025-04-23,0722,T,44,6.1NRT,297.95,5.66,D
11.51029,27.55778,331.55,1.12,1.06,2025-04-23,0733,T,66,6.1NRT,310.13,12.47,D
54.35458,45.63005,318.28,1.11,1.05,2025-04-23,0722,T,53,6.1NRT,305.91,9.88,D
11.50893,27.5678,331.28,1.12,1.06,2025-04-23,0733,T,65,6.1NRT,310.02,12.12,D
54.44399,44.65999,311.18,1.05,1.02,2025-04-23,0722,T,33,6.1NRT,299.12,5.68,D
11.10472,28.75541,330.05,1.02,1.01,2025-04-23,0733,T,64,6.1NRT,309.36,10.52,D
55.57861,34.79261,312.52,1.61,1.25,2025-04-23,0722,T,71,6.1NRT,295.63,15.97,D
10.91684,28.52165,328.71,1.03,1.01,2025-04-23,0733,T,58,6.1NRT,309.55,8.58,D
54.31077,45.16865,326.16,1.08,1.04,2025-04-23,0722,T,81,6.1NRT,301.95,17.86,D
11.11751,26.98027,329.91,1.19,1.09,2025-04-23,0733,T,58,6.1NRT,310.57,9.92,D
55.57774,34.78647,310.06,1.61,1.25,2025-04-23,0722,T,67,6.1NRT,295.87,11.46,D
11.11403,26.97324,330.42,1.19,1.09,2025-04-23,0733,T,63,6.1NRT,310.87,11.61,D
54.68232,41.93373,311.26,1,1,2025-04-23,0722,T,65,6.1NRT,296.98,5.59,D
55.50651,34.0802,308.44,1.72,1.29,2025-04-23,0722,T,64,6.1NRT,295.42,11.95,D
10.76684,28.53456,328.5,1.03,1.01,2025-04-23,0733,T,57,6.1NRT,308.96,8.73,D
53.87597,46.18525,317.98,1.17,1.08,2025-04-23,0722,T,72,6.1NRT,300.44,14.94,D
10.39152,27.98898,328.91,1.06,1.03,2025-04-23,0733,T,59,6.1NRT,310.16,8.13,D
9.93815,30.19249,327.78,1.02,1.01,2025-04-23,0733,T,65,6.1NRT,304.3,11.46,D
53.87293,46.20197,310.98,1.17,1.08,2025-04-23,0722,T,40,6.1NRT,299.6,7.65,D
9.93682,30.20153,328.02,1.02,1.01,2025-04-23,0733,T,66,6.1NRT,302.75,11.61,D
55.27075,35.24479,313.89,1.53,1.22,2025-04-23,0722,T,72,6.1NRT,295.94,16.22,D
10.51756,25.55994,334.19,1.44,1.19,2025-04-23,0733,T,73,6.1NRT,311.4,26.76,D
55.26884,35.26859,316.14,1.52,1.22,2025-04-23,0722,T,75,6.1NRT,294.88,20.05,D
10.36785,25.99697,327.54,1.34,1.15,2025-04-23,0733,T,42,6.1NRT,309.65,11.19,D
55.33999,34.17414,312.34,1.7,1.28,2025-04-23,0722,T,70,6.1NRT,295.55,17.66,D
9.66296,30.17965,346.72,1.02,1.01,2025-04-23,0733,T,91,6.1NRT,303.96,41.95,D
55.26596,35.26078,322.79,1.52,1.22,2025-04-23,0722,T,81,6.1NRT,295.38,29.75,D
10.29023,25.56911,330.65,1.42,1.18,2025-04-23,0733,T,65,6.1NRT,311.34,17.46,D
55.34164,34.16736,314.12,1.7,1.28,2025-04-23,0722,T,72,6.1NRT,295.98,21.81,D
10.29408,25.56367,330.69,1.42,1.18,2025-04-23,0733,T,66,6.1NRT,310.88,16.93,D
55.23747,34.19241,311.48,1.69,1.28,2025-04-23,0722,T,69,6.1NRT,296.46,15.24,D
9.63808,30.15161,324.58,1.02,1.01,2025-04-23,0733,T,67,6.1NRT,304.69,7.22,D
9.63676,30.16065,328.91,1.02,1.01,2025-04-23,0733,T,75,6.1NRT,305.26,12.48,D
55.23555,34.2182,327.54,1.68,1.28,2025-04-23,0722,T,84,6.1NRT,297.1,47.74,D
9.98989,27.15154,340.16,1.14,1.06,2025-04-23,0733,T,84,6.1NRT,308.16,32.85,D
54.33329,41.891,314.84,1,1,2025-04-23,0722,T,50,6.1NRT,300.81,5.31,D
9.98448,27.14413,334.06,1.14,1.06,2025-04-23,0733,T,75,6.1NRT,308.32,20.68,D
52.00669,53.50101,309.26,2.68,1.57,2025-04-23,0722,T,13,6.1NRT,287.84,20.92,D
9.98307,27.15419,333.73,1.13,1.06,2025-04-23,0733,T,75,6.1NRT,307.97,19.91,D
55.14264,33.42431,314.2,1.82,1.32,2025-04-23,0722,T,72,6.1NRT,296.31,20.27,D
9.28503,31.78767,337.69,1.2,1.09,2025-04-23,0733,T,86,6.1NRT,301.41,36.69,D
55.1408,33.45221,310.67,1.82,1.32,2025-04-23,0722,T,56,6.1NRT,295.18,13.85,D
9.83305,27.49938,327,1.09,1.04,2025-04-23,0733,T,58,6.1NRT,307.89,9.37,D
55.13538,33.41695,313.55,1.82,1.32,2025-04-23,0722,T,42,6.1NRT,296.42,17.3,D
9.83169,27.50904,328.75,1.09,1.04,2025-04-23,0733,T,64,6.1NRT,306.9,11.51,D
55.13344,33.44473,317.74,1.82,1.32,2025-04-23,0722,T,70,6.1NRT,295.96,25.87,D
9.30342,30.60864,322.76,1.06,1.03,2025-04-23,0733,T,52,6.1NRT,301.39,12.04,D
54.99138,33.1526,310.46,1.87,1.34,2025-04-23,0722,T,66,6.1NRT,293.14,16.95,D
8.90082,33.10383,324.75,1.47,1.2,2025-04-23,0733,T,72,6.1NRT,297.78,21.61,D
54.98954,33.18101,305.76,1.86,1.33,2025-04-23,0722,T,40,6.1NRT,293.99,8.91,D
8.79194,33.00246,322.23,1.45,1.19,2025-04-23,0733,T,67,6.1NRT,298.06,15.89,D
53.58854,45.02193,327.49,1.1,1.04,2025-04-23,0722,T,72,6.1NRT,303.38,18.74,D
9.57372,27.63678,332.44,1.07,1.03,2025-04-23,0733,T,75,6.1NRT,308.42,14.55,D
8.82791,32.70285,335.26,1.38,1.16,2025-04-23,0733,T,84,6.1NRT,298.38,39.63,D
53.57963,45.01755,324.33,1.1,1.04,2025-04-23,0722,T,73,6.1NRT,306.3,14.46,D
8.82603,32.71498,327.49,1.38,1.16,2025-04-23,0733,T,75,6.1NRT,299.58,23.07,D
54.18829,40.77942,317.49,1.02,1.01,2025-04-23,0722,T,71,6.1NRT,296.32,12.52,D
8.82414,32.72714,320.99,1.39,1.17,2025-04-23,0733,T,53,6.1NRT,297.17,10.85,D
53.82643,43.04787,327.21,1.01,1.01,2025-04-23,0722,T,79,6.1NRT,304.2,17.38,D
8.99431,31.45465,343.74,1.16,1.07,2025-04-23,0733,T,91,6.1NRT,302.18,46.55,D
53.81552,43.05879,325.9,1.01,1.01,2025-04-23,0722,T,80,6.1NRT,304.07,16.63,D
8.90191,31.81379,324.6,1.21,1.09,2025-04-23,0733,T,71,6.1NRT,302.51,8.65,D
54.25919,39.34173,315.35,1.08,1.04,2025-04-23,0722,T,38,6.1NRT,297.94,7.11,D
8.66646,33.21584,321.71,1.51,1.21,2025-04-23,0733,T,46,6.1NRT,298.14,12.68,D
54.1679,37.70775,318.61,1.19,1.09,2025-04-23,0722,T,73,6.1NRT,296.74,13.72,D
8.73418,32.64495,336.18,1.37,1.16,2025-04-23,0733,T,85,6.1NRT,300.06,37.23,D
54.166,37.72553,319.68,1.19,1.09,2025-04-23,0722,T,70,6.1NRT,297.51,15.34,D
8.7323,32.65701,334.72,1.37,1.16,2025-04-23,0733,T,83,6.1NRT,301.17,32.59,D
54.38128,35.38239,325.54,1.46,1.2,2025-04-23,0722,T,82,6.1NRT,296.8,33.19,D
8.65147,33.17303,328.58,1.5,1.21,2025-04-23,0733,T,77,6.1NRT,295.9,26.16,D
54.34227,35.4627,313.61,1.45,1.19,2025-04-23,0722,T,63,6.1NRT,296.26,12.56,D
8.6494,33.18618,326.44,1.5,1.21,2025-04-23,0733,T,61,6.1NRT,296.03,20.52,D
54.24873,35.17928,309.81,1.49,1.2,2025-04-23,0722,T,60,6.1NRT,297.32,9.33,D
8.72401,32.6434,325.9,1.37,1.16,2025-04-23,0733,T,59,6.1NRT,300.53,15.69,D
53.84246,39.11956,318.04,1.08,1.04,2025-04-23,0722,T,61,6.1NRT,302.54,7.66,D
8.72212,32.65546,328.07,1.37,1.16,2025-04-23,0733,T,76,6.1NRT,300.47,17.95,D
53.84055,39.13544,316.32,1.08,1.04,2025-04-23,0722,T,48,6.1NRT,301.75,5.21,D
8.64089,33.1714,333.39,1.5,1.21,2025-04-23,0733,T,82,6.1NRT,296.45,36.81,D
8.63881,33.18454,345.43,1.5,1.21,2025-04-23,0733,T,92,6.1NRT,297.41,73.36,D
54.11465,35.04916,307.26,1.5,1.21,2025-04-23,0722,T,51,6.1NRT,295.36,8.46,D
8.72424,32.6499,345.43,1.37,1.16,2025-04-23,0733,T,91,6.1NRT,300.6,60.37,D
53.74151,36.69976,328.25,1.28,1.12,2025-04-23,0722,T,82,6.1NRT,298.4,30.32,D
8.64476,33.17956,347.47,1.5,1.21,2025-04-23,0733,T,93,6.1NRT,297.45,80.66,D
8.63417,33.17792,327.02,1.5,1.21,2025-04-23,0733,T,68,6.1NRT,296.83,21.1,D
53.73835,35.78601,309.21,1.38,1.16,2025-04-23,0722,T,53,6.1NRT,295.5,9.67,D
8.63217,33.19111,330.46,1.5,1.21,2025-04-23,0733,T,79,6.1NRT,297.76,29.1,D
52.34513,44.83858,314.86,1.13,1.06,2025-04-23,0722,T,56,6.1NRT,299.86,6.29,D
8.59257,33.3079,349.93,1.54,1.22,2025-04-23,0733,T,94,6.1NRT,302.23,86.14,D
8.5905,33.3214,324.7,1.54,1.22,2025-04-23,0733,T,69,6.1NRT,301.46,11.78,D
53.47168,34.85522,307.05,1.5,1.21,2025-04-23,0722,T,42,6.1NRT,292.8,7.58,D
8.85952,31.48082,322.96,1.16,1.07,2025-04-23,0733,T,64,6.1NRT,301.45,8.88,D
53.46985,34.87743,307.74,1.5,1.21,2025-04-23,0722,T,49,6.1NRT,294.19,8.32,D
53.47689,34.87207,311.81,1.5,1.21,2025-04-23,0722,T,55,6.1NRT,293.67,13.5,D
8.58187,33.30625,342.11,1.54,1.22,2025-04-23,0733,T,90,6.1NRT,301.84,56.86,D
9.084,28.49819,328.62,1.01,1.01,2025-04-23,0733,T,61,6.1NRT,307.35,12.03,D
53.26944,35.80188,313.23,1.36,1.16,2025-04-23,0722,T,48,6.1NRT,298.47,9.86,D
9.08273,28.50713,336.1,1.01,1.01,2025-04-23,0733,T,78,6.1NRT,306.59,23.66,D
53.26757,35.82178,312.61,1.36,1.15,2025-04-23,0722,T,49,6.1NRT,298.47,8.66,D
8.63952,31.35622,328.31,1.15,1.07,2025-04-23,0733,T,78,6.1NRT,300.18,17.36,D
53.44546,33.08947,305.85,1.8,1.32,2025-04-23,0722,T,42,6.1NRT,295.55,9.68,D
8.63014,31.35482,322.86,1.15,1.07,2025-04-23,0733,T,52,6.1NRT,300.38,11.06,D
52.55516,39.57449,321.5,1.03,1.02,2025-04-23,0722,T,51,6.1NRT,300.46,14.23,D
9.03367,28.45725,325.81,1.01,1.01,2025-04-23,0733,T,37,6.1NRT,303.76,8.65,D
52.53875,39.63041,324.72,1.03,1.01,2025-04-23,0722,T,61,6.1NRT,301.44,16.16,D
9.06204,28.06527,325.94,1.03,1.02,2025-04-23,0733,T,66,6.1NRT,294.54,11.08,D
52.28151,40.5098,322.77,1.01,1,2025-04-23,0722,T,53,6.1NRT,307.45,8.92,D
8.54961,31.2749,345.12,1.15,1.07,2025-04-23,0733,T,92,6.1NRT,294.63,53.8,D
53.09353,31.48166,307.47,2.13,1.42,2025-04-23,0722,T,53,6.1NRT,296.32,12.09,D
8.54811,31.28499,335.09,1.15,1.07,2025-04-23,0733,T,84,6.1NRT,292.42,32.65,D
52.95699,31.85623,312.51,2.04,1.39,2025-04-23,0722,T,67,6.1NRT,297.98,20.55,D
8.53876,31.2836,364.51,1.15,1.07,2025-04-23,0733,T,100,6.1NRT,291.83,109.31,D
52.96657,31.85017,309.04,2.04,1.39,2025-04-23,0722,T,57,6.1NRT,297.49,13.36,D
8.53726,31.2937,359.84,1.15,1.07,2025-04-23,0733,T,99,6.1NRT,294.54,91.91,D
52.54131,35.55001,314.46,1.36,1.16,2025-04-23,0722,T,63,6.1NRT,300.78,10.57,D
8.5279,31.29231,372.7,1.15,1.07,2025-04-23,0733,T,100,6.1NRT,297.84,139.38,D
51.96972,40.21679,323.17,1.01,1,2025-04-23,0722,T,71,6.1NRT,309.25,9.96,D
8.52639,31.30243,336.26,1.15,1.07,2025-04-23,0733,T,86,6.1NRT,296.45,30.8,D
8.51853,31.29092,337.76,1.15,1.07,2025-04-23,0733,T,86,6.1NRT,296.6,34.2,D
52.36395,33.17523,315.58,1.73,1.29,2025-04-23,0722,T,69,6.1NRT,296.86,21.17,D
8.51702,31.30104,328.08,1.15,1.07,2025-04-23,0733,T,60,6.1NRT,290.66,17.02,D
52.36212,33.20018,316.81,1.73,1.29,2025-04-23,0722,T,71,6.1NRT,297.63,23.14,D
8.30591,32.6989,336.1,1.4,1.17,2025-04-23,0733,T,86,6.1NRT,293.41,41.14,D
52.19134,34.093,309.61,1.56,1.23,2025-04-23,0722,T,49,6.1NRT,296.01,9.45,D
9.08669,26.40962,331.33,1.22,1.1,2025-04-23,0733,T,74,6.1NRT,307.97,15.88,D
51.08387,42.94072,313.79,1.05,1.03,2025-04-23,0722,T,60,6.1NRT,299.53,6.31,D
7.95736,33.69174,326.58,1.68,1.27,2025-04-23,0733,T,77,6.1NRT,288.86,34.35,D
51.40479,39.85917,320.49,1.01,1.01,2025-04-23,0722,T,64,6.1NRT,306.76,6.46,D
7.95507,33.70646,322.99,1.68,1.28,2025-04-23,0733,T,75,6.1NRT,287.53,23.82,D
51.40289,39.87319,319.19,1.01,1.01,2025-04-23,0722,T,57,6.1NRT,305.7,5.6,D
7.91571,33.88459,322.39,1.74,1.29,2025-04-23,0733,T,58,6.1NRT,295.76,21.18,D
8.61406,28.93425,331.06,1,1,2025-04-23,0733,T,81,6.1NRT,303.44,17.63,D
50.97295,41.06725,318.94,1,1,2025-04-23,0722,T,64,6.1NRT,305.21,8.29,D
7.95398,33.33419,326.55,1.58,1.24,2025-04-23,0733,T,78,6.1NRT,290.58,31.58,D
50.73188,42.27678,311.19,1.03,1.02,2025-04-23,0722,T,31,6.1NRT,297.53,5.03,D
8.39046,30.22398,324.29,1.04,1.02,2025-04-23,0733,T,61,6.1NRT,299,10.41,D
50.87733,41.08357,318.09,1,1,2025-04-23,0722,T,67,6.1NRT,302.98,7.76,D
8.77276,27.16994,328.69,1.1,1.05,2025-04-23,0733,T,71,6.1NRT,304.74,10.89,D
51.6543,34.12095,314.75,1.53,1.22,2025-04-23,0722,T,62,6.1NRT,296.73,15.75,D
9.0013,25.44558,332,1.39,1.17,2025-04-23,0733,T,78,6.1NRT,302.04,28.09,D
51.39407,34.35001,315.48,1.48,1.2,2025-04-23,0722,T,62,6.1NRT,298.57,16.06,D
8.99963,25.45793,324.28,1.39,1.17,2025-04-23,0733,T,63,6.1NRT,302.43,12.76,D
51.18914,36.26727,316.19,1.23,1.1,2025-04-23,0722,T,62,6.1NRT,298.61,10.86,D
8.99102,25.44425,343.87,1.39,1.17,2025-04-23,0733,T,90,6.1NRT,302.63,58.08,D
51.36855,32.21857,314.21,1.87,1.34,2025-04-23,0722,T,53,6.1NRT,299.97,15.5,D
8.98937,25.45652,332.48,1.39,1.17,2025-04-23,0733,T,79,6.1NRT,301.55,28.66,D
49.84442,42.31559,317.19,1.05,1.02,2025-04-23,0724,T,73,6.1NRT,293.39,11.99,D
7.82802,33.48157,334.85,1.63,1.26,2025-04-23,0733,T,83,6.1NRT,292.88,51.31,D
7.81703,33.47987,335.46,1.63,1.26,2025-04-23,0733,T,82,6.1NRT,293.37,50.15,D
50.33664,37.32982,318.12,1.11,1.05,2025-04-23,0724,T,66,6.1NRT,305.36,8.09,D
7.81483,33.49416,350.29,1.63,1.26,2025-04-23,0733,T,95,6.1NRT,297.63,102.14,D
50.5725,33.60338,326.37,1.57,1.23,2025-04-23,0724,T,78,6.1NRT,306.81,23.53,D
7.79058,33.50508,326.26,1.64,1.26,2025-04-23,0733,T,42,6.1NRT,295.63,23.93,D
50.57055,33.59699,322.14,1.57,1.23,2025-04-23,0724,T,72,6.1NRT,306.65,15.81,D
7.78835,33.51943,324.45,1.64,1.26,2025-04-23,0733,T,26,6.1NRT,295.69,19.87,D
50.5687,33.61864,321.37,1.57,1.23,2025-04-23,0724,T,71,6.1NRT,305.32,13.55,D
8.71009,26.08328,324.85,1.26,1.11,2025-04-23,0733,T,64,6.1NRT,300.66,12.55,D
49.78054,39.65007,318.41,1,1,2025-04-23,0724,T,67,6.1NRT,303.61,7.58,D
8.56052,27.16796,323.26,1.1,1.05,2025-04-23,0733,T,47,6.1NRT,298.8,8,D
49.87031,37.53682,334.97,1.09,1.04,2025-04-23,0724,T,86,6.1NRT,303.29,30.4,D
9.33874,19.4179,320.75,4.19,1.9,2025-04-23,0733,T,61,6.1NRT,299.98,54.54,D
49.42523,40.69407,310.7,1.01,1,2025-04-23,0724,T,36,6.1NRT,297.43,4.01,D
9.33452,19.45471,323.98,4.17,1.89,2025-04-23,0733,T,69,6.1NRT,299.98,78.19,D
48.64708,45.22028,321.78,1.37,1.16,2025-04-23,0724,T,70,6.1NRT,300.1,18.75,D
9.32928,19.44638,326.32,4.17,1.89,2025-04-23,0733,T,74,6.1NRT,299.94,98.99,D
49.78297,37.94608,330.46,1.06,1.03,2025-04-23,0724,T,82,6.1NRT,300.92,23.99,D
8.43389,25.78636,318.65,1.3,1.13,2025-04-23,0733,T,40,6.1NRT,296.22,8.28,D
7.16319,33.39529,316.3,1.65,1.26,2025-04-23,0733,T,55,6.1NRT,291.53,16.81,D
49.78121,37.96034,326.13,1.06,1.03,2025-04-23,0724,T,77,6.1NRT,300.43,18.33,D
49.71054,37.86021,317.44,1.06,1.03,2025-04-23,0724,T,63,6.1NRT,305.21,6.8,D
49.70156,37.85763,326.75,1.06,1.03,2025-04-23,0724,T,78,6.1NRT,305.16,17.37,D
48.65872,44.55503,325.79,1.29,1.13,2025-04-23,0724,T,58,6.1NRT,285.77,27.85,D
48.65559,44.57159,318.7,1.29,1.13,2025-04-23,0724,T,75,6.1NRT,284.64,17.67,D
49.60659,38.10238,331.33,1.05,1.02,2025-04-23,0724,T,83,6.1NRT,302.62,25.16,D
49.60484,38.11629,316.29,1.05,1.02,2025-04-23,0724,T,60,6.1NRT,301.37,7.45,D
49.47433,37.15277,317.94,1.1,1.05,2025-04-23,0724,T,64,6.1NRT,301.82,9.41,D
49.47256,37.16757,334.48,1.1,1.05,2025-04-23,0724,T,85,6.1NRT,301.41,31.65,D
48.4186,38.82955,313.36,1.01,1,2025-04-23,0724,T,60,6.1NRT,297.27,6.94,D
47.87595,41.52247,314.62,1.06,1.03,2025-04-23,0724,T,51,6.1NRT,299.64,6.1,D
